trace_id,error_index,stated,hg_caught,critic_caught,note
PMC7993351,2,,False,True,"Critic directly flags the claim: ""Heat stroke is generally defined by core temperature above 41°C with CNS dysfunction,"""
PMC8032522,0,,False,True,Critic flagged the MAP statement: 'Mean arterial pressure is about 72 mmHg...' even though the injected item says this w
PMC8032522,1,,True,False,HealthGuard directly flagged: 'Her BMI is 15 kg/m^2.'
PMC8032522,2,,True,True,Both flagged the same claim: 'A urine osmolality above 200 mOsm/kg is essentially diagnostic in this setting.'
PMC7981723,0,,True,True,"HealthGuard flag exactly matches the wrong fact 'T4 to T9'. Critic flag 1 states the correct extent 'T3 to T9', thereby "
PMC7981723,1,,False,True,Critic flag 1 explicitly challenges 'about six thoracic vertebral levels' and says T3-T9 is approximately seven levels i
PMC7981723,2,,False,False,Neither HealthGuard nor the Critic flags mention the incorrect PLS diagnostic duration criterion (3 years vs modern 4 ye
PMC8046473,0,,True,True,HealthGuard flag 1 repeats the wrong site ('base of the fourth metacarpal'); Critic flag 1 explicitly corrects fourth to
PMC8046473,1,,True,False,HealthGuard flag 2 includes the wrong timeline point '10 weeks'. Critic does not specifically flag 10 weeks vs 12 weeks;
PMC8046473,2,,False,True,Critic flag 2 directly addresses the 'about 20 weeks' interval statement. HealthGuard has no flag about this elapsed-int
PMC8046473,3,,False,True,Critic flag 4 explicitly flags the unsupported/incorrect hypercalcemia threshold 'above roughly 11.5 mg/dL'. HealthGuard
PMC8123563,0,,False,True,Critic flag 3 quotes the same conversion claim: 'free T4 of 0.7 ng/dL converts to about 7.0 pmol/L'.
PMC8123563,1,,False,True,Critic flag 4 quotes the same MAP claim: 'blood pressure of 130/80 mmHg gives a mean arterial pressure of about 100 mmHg
PMC8123563,2,,False,True,Critic flag 1 quotes the same threshold claim: 'Calcitonin levels above 1000 pg/mL are generally considered strongly sug
PMC8053279,0,,False,False,"No injected error here; the listed calcium conversion/value is actually correct, and no flag addresses a nonexistent err"
PMC8053279,1,,False,True,"Critic flag matched exactly: '5300/µL equals 5.3 × 10^9/L, not 5.8 × 10^9/L.' HealthGuard had no flag about the WBC conv"
PMC8053279,2,,True,True,HealthGuard flagged the exact incorrect statement: 'Serum calcium above about 9.0 mg/dL can be seen with granulomatous v
PMC8138282,0,,False,True,Critic flag 0 explicitly identifies the incorrect MAP value of 158 mm Hg and gives the correct value (~168 mm Hg).
PMC8138282,1,,False,True,Critic flag 1 explicitly identifies 'right middle lobe infiltrate' as inaccurate and corrects it to right lower lobe.
PMC8138282,2,,False,True,Critic flag 2 explicitly identifies the incorrect TTP severe ADAMTS13 cutoff '<20%' and corrects it to typically '<10%'.
PMC8186929,0,,False,False,"No HealthGuard flags. Critic flags discuss troponin/PE/ARCAPA interpretation, not the incorrect MAP value of 45 mmHg vs "
PMC8186929,1,,False,False,No HealthGuard flags. Critic flags do not address the fold-change calculation 140-fold vs correct ~157-fold.
PMC8186929,2,,False,False,No HealthGuard flags. Critic flags do not mention interventricular septal flattening timing (systolic vs diastolic).
PMC8190582,0,,True,False,HealthGuard flag exactly matches the wrong BMI statement: 'His BMI is 11.2 kg/m2.'
PMC8190582,1,,False,False,No flag mentions the age/timeline error about plateauing from age 5 vs age 6.
PMC8190582,2,,False,True,"Critic flag exactly targets the same ARFID/IBW threshold wording, noting the case is about 68% of ideal body weight, not"
PMC8265096,0,,False,False,No flag mentions the absolute eosinophil count 2620/µL vs 2520/µL.
PMC8265096,1,,True,True,"HealthGuard flag: 'Lipase was previously 2145 IU/L.' Critic flags 1 and 5 also repeat 'previously 2145 IU/L,' matching t"
PMC8265096,2,,False,True,Critic flag 3 quotes 'upper limit around 100 mg/dL' and challenges that statement; this matches the specific incorrect I
PMC8294152,0,,True,False,HealthGuard exactly flags the unsupported timeline statement: 'The lower-lip paresthesia has been present for about 8 we
PMC8294152,1,,False,False,Neither method flags the specific Ki-67 threshold error (>90% vs correct >95%). Critic mentions Ki-67 only as part of a 
PMC8243071,0,,True,False,"HealthGuard explicitly flagged: ""The patient’s PaO2/FiO2 ratio was about 92."" Critic did not flag this ratio/value."
PMC8243071,1,,False,False,"Neither method flagged the specific CSF protein misstatement (""normal protein/glucose"" vs low protein)."
PMC8243071,2,,True,True,"Both flagged the same incorrect threshold statement: HealthGuard flagged ""CSF opening pressure above 180 mm H2O is gener"
PMC8367851,0,,False,False,"HealthGuard provided no flags. Critic flagged the same ANC statement but explicitly said the arithmetic is correct, so i"
PMC8367851,1,,False,True,Critic flag 2 matches exactly: it says the trace misstated the specimen source as blood and that the reference says M. f
PMC8367851,2,,False,True,Critic flag 3 matches exactly: it identifies the claim that c-ANCA/PR3 is positive in well over 95% of active systemic G
PMC8299630,0,,False,False,No flag mentions the creatinine conversion error or the correct value (~1.11 mg/dL).
PMC8299630,1,,False,False,No flag identifies the incorrect nephrotic-range threshold of 3.0 g/day versus the correct >3.5 g/day.
PMC8299630,2,,True,True,HealthGuard flag quotes the wrong platelet count '116×10^9/L'; Critic flag explicitly states the platelet count should b
PMC8378370,0,,False,False,No flag addresses this statement; moreover the injected 'error' is actually correct.
PMC8378370,1,,False,False,No HealthGuard flags. No Critic flag mentions the unsupported specific stool frequency of 3–4 loose stools daily or the 
PMC8378370,2,,False,True,"Critic flag 2 directly quotes the same wrong fact: 'In SJS/TEN, epidermal detachment involving less than 5% body surface"
PMC8420661,0,,False,False,"No HealthGuard flags. Critic flags discuss INR/DIC threshold and 6 vs 7 days, but none mention the incorrect total dose "
PMC8420661,1,,False,True,Critic flag matched exactly: 'DIC would usually be suspected once the INR rises above about 1.2...' and explains that th
PMC8420661,2,,False,True,"Critic flag matched exactly: it states the case was 'day 7 of meropenem administration, not 6 days.'"
PMC8436279,0,,False,False,No flag addresses the incorrect timing ('48 hours' vs ~24 hours/day 2).
PMC8436279,1,,True,True,HealthGuard flag: 'CSF protein is 32 mg/dL.' Critic flag on albuminocytologic dissociation explicitly says the case repo
PMC8436279,2,,True,True,HealthGuard flag: 'CSF protein in Guillain-Barré syndrome is typically above 35 mg/dL when albuminocytologic dissociatio
PMC8461971,0,,False,False,Neither method flagged the incorrect fold-increase calculation (2.4 vs approximately 3.01).
PMC8461971,1,,True,True,HealthGuard flag matched: 'The CSF opening pressure was 225 mmH2O.' Critic flag matched the same specific factual error:
PMC8461971,2,,True,False,HealthGuard flag matched: 'The eye symptoms occurred on day 28...' which conflicts with the correct day 29. Critic did n
PMC8536869,0,,False,False,No HealthGuard flags. No Critic flag addresses the specific timing value '12 weeks earlier' vs 'approximately 13 weeks e
PMC8536869,1,,False,False,No HealthGuard flags. No Critic flag addresses the specific rate '70 beats per minute' vs '60 beats per minute' for the 
PMC8557694,0,,True,False,HealthGuard flagged the exact wrong timeline: 'The syndrome has lasted about 8 weeks.' Critic did not mention the 8-week
PMC8557694,1,,False,True,Critic flagged the corticosteroid/biopsy-yield statement: 'prior corticosteroid exposure can reduce diagnostic yield of 
PMC8557694,2,,True,False,Same timeline contradiction as error 0; HealthGuard flagged 'about 8 weeks.' Critic did not flag this specific factual m
PMC8577092,0,,False,False,No flag mentions the MAP value or its correct calculation.
PMC8577092,1,,True,True,HealthGuard flag explicitly repeats the wrong value: 'The urine chloride was 46 mmol/L.' Critic flag 5 identifies the di
PMC8577092,2,,False,True,Critic flag 5 quotes the threshold statement 'generally under 30 mmol/L' while criticizing the inconsistency in that sam
PMC8777167,0,,True,False,"HealthGuard flag matched the specific wrong fact: ""The trunk maculopapular rash appeared 3 days after dicloxacillin."""
PMC8777167,1,,True,False,"HealthGuard flag matched the specific wrong fact: ""Seven days of eruption corresponds to roughly 10 days before presenta"
PMC8777167,2,,False,True,"Critic flag matched the specific wrong fact: ""A CRP under 10 mg/dL is generally considered within normal limits"" and not"
PMC8627342,0,,False,False,No flag mentions the platelet/unit conversion error (8.12 × 10^6/L vs 812 × 10^9/L).
PMC8627342,1,,True,True,HealthGuard flag quotes the incorrect cutoff '110 beats/min'; Critic flag 1 explicitly corrects it to 100 beats/min.
PMC8627342,2,,False,True,Critic flag 4 explicitly identifies 'biphasic flow' as wrong and corrects it to triphasic flow.
PMC8784702,0,,False,True,Critic flag 1 matches the specific arithmetic error: 3.8x ULN vs correct 54/16 = 3.375x.
PMC8784702,1,,False,False,No HealthGuard flags. No Critic flag mentions the treatment duration being 14 days vs correct 17 days.
PMC8784702,2,,False,True,Critic flag 2 matches the specific Burch-Wartofsky cutoff error: '>35 diagnostic' vs standard threshold of >45 with 25–4
PMC8731213,0,,False,True,Critic flagged the exact MAP statement: 'Her mean arterial pressure is about 67 mmHg from a blood pressure of 100/40 mmH
PMC8731213,1,,False,False,No flag mentions the neutrophil percentage discrepancy (81% vs 91%).
PMC8731213,2,,False,False,No flag mentions the ESR upper-limit reference claim of 40 mm/h.
PMC8832220,0,,True,False,HealthGuard flagged the same incorrect postoperative corneal thickness value: '...487 µm after DMEK.' Critic did not add
PMC8832220,1,,False,False,Neither method flagged the specific percentage increase/rounding claim ('About 45% from the prior 486 µm').
PMC8832220,2,,False,True,Critic directly flagged the unsupported 'roughly 30%' endothelial cell loss threshold claim. HealthGuard did not address
PMC8840641,0,,True,False,HealthGuard flag exactly matches the wrong value: 'The patient died within five months.' Critic has no flag about the 5 
PMC8840641,1,,False,True,Critic explicitly flags the same wrong fact/value: 'about an 65% increase' and corrects it to about 81.8%.
PMC8840641,2,,False,False,Neither method flags the specific incorrect reference rate 'TTF-1 positivity in more than 80% of lung adenocarcinomas.' 
PMC8933725,0,,False,True,Critic flag on the 44 cm3 ellipsoid volume explicitly identifies the unsupported/wrong volume calculation.
PMC8933725,1,,True,False,"HealthGuard flag quotes the specific wrong fact: 'hypoesthesia of the right lateral leg,' matching the side-reversal err"
PMC8933725,2,,False,True,Critic flag explicitly targets the claim 'Ki-67 index above 5% is generally taken as a malignant cutoff' as unsupported/
PMC8962241,0,,False,False,No HealthGuard flags. No Critic flag addresses the specific MAP value or its correct calculation.
PMC8962241,1,,False,False,No HealthGuard flags. No Critic flag addresses the cortex vs subcortex location error.
PMC8962241,2,,False,True,Critic flag 1 matches the specific incorrect claim: it challenges the statement that NIHSS 8 or greater is the threshold
PMC8895532,0,,False,False,No method flagged this statement; moreover the injected 'error' is actually correct (1.5 cm = 15 mm).
PMC8895532,1,,False,True,Critic flag 1 matches the specific wrong cutoff: it quotes 'enlarged only once it exceeds 2.5 mm' and says this threshol
PMC8895532,2,,False,False,Neither method flagged the unsupported specific interval of 'about 11 weeks.' The Critic flags concern NT cutoff and dia
PMC8957291,0,,False,True,"Critic flag 2 quotes the same CSF:serum glucose ratio statement ('about 0.7'), so it matches the specific wrong value. H"
PMC8957291,1,,True,False,"HealthGuard flag explicitly states 'INR of 1.17,' which is the same specific wrong value. Critic has no flag about INR."
PMC8957291,2,,False,True,Critic flag 4 quotes the same ESR interpretation ('23 mm/hr ... within the normal range for many adult men') and challen
PMC9127846,0,,True,False,HealthGuard flag matches the specific wrong fact: 'dorsal lesion' (should be volar). Critic has no flag about lesion loc
PMC9127846,1,,False,False,Neither method flags the specific elapsed-time error '8 years earlier' vs '7 years earlier'.
PMC9127846,2,,False,True,Critic flag explicitly matches the wrong PPD threshold claim and states the correct distinction: 5 mm for certain high-r
PMC9166963,0,,False,False,HealthGuard only flags urine specific gravity. Critic quotes the MAP=65 mmHg statement but explicitly says the MAP calcu
PMC9166963,1,,True,False,HealthGuard flag matches the specific wrong urine specific gravity value: 'A urine specific gravity of 1.021...'. Critic
PMC9166963,2,,False,False,Neither method flags the specific urine pH threshold error (using 6.0 instead of about 5.5).
PMC9334930,0,,False,True,"Critic flag explicitly says the BP range was above the 99th percentile, not the 95th. HealthGuard repeats the wrong 95th"
PMC9334930,1,,False,False,No HealthGuard or Critic flag addresses the incorrect CT timing of about 7 days after arrest versus around day 3 after d
PMC9334930,2,,False,True,Critic flag explicitly identifies the MRI timing error: stated as 18 days after arrest but actually day 16 after arrest.
PMC9176094,0,,False,False,No flag addresses the arithmetic error yielding 'about 20 mmol/L' versus 118 mmol/L.
PMC9176094,1,,False,True,Critic flag 2 directly quotes the incorrect 17-hydroxyprogesterone cutoff statement ('below about 1000 ng/dL...') and ch
PMC9176094,2,,True,False,"HealthGuard flag states 'Upon transfer at 41 days, the bicarbonate was 21 mmol/L,' which is the same specific wrong valu"
PMC9009014,0,,False,False,No flag identifies the MAP value error specifically. The critic flag mentions 'mean arterial pressure of about 138 mmHg'
PMC9009014,1,,True,True,HealthGuard directly flags 'The patient’s creatinine is 3.72 mg/dL.' Critic flag 2 explicitly says the creatinine is inc
PMC9009014,2,,False,False,No flag catches the cumulative dose error. Critic flag 6 repeats the 2.5 g statement but explicitly says 'The dosing ari
PMC9201294,0,,False,False,No HealthGuard flags. No Critic flag addresses the specific incorrect percentage drop ('about 12%' vs about 15.5%).
PMC9201294,1,,False,True,No HealthGuard flags. Critic directly flags the claim 'many labs use an upper limit of normal around 35 IU/L...' as unsu
PMC9361795,0,,False,False,No flag mentions the 6 weeks vs 4 weeks timeline.
PMC9361795,1,,True,False,"HealthGuard explicitly flagged: ""Each plaque is roughly 1.5 cm × 1.5 cm."" No Critic flag addresses lesion dimensions/are"
PMC9361795,2,,False,True,"Critic flagged the claim containing ""about 10^3 organisms per gram of tissue"" as an unsupported quantitative threshold; "
PMC9420635,0,,False,False,No HealthGuard flags. Critic flags do not mention the MAP calculation or the 53 vs 49 mmHg value.
PMC9420635,1,,False,False,No HealthGuard flags. Critic flags do not mention the percent increase calculation or the 74% vs 87% value.
PMC9420635,2,,False,True,"Critic flag 1 matches: it explicitly challenges the statement that the usual diagnostic threshold is 5× ULN, which corre"
PMC9405725,0,,False,False,No match. HealthGuard only flags the HbA1c threshold statement. Critic mentions the adalimumab-dose statement as specula
PMC9405725,1,,False,False,No match. Neither HealthGuard nor Critic flags the absolute lymphocyte count calculation/value (910/µL vs correct ≈637/µ
PMC9405725,2,,True,True,HealthGuard flag matches the incorrect HbA1c threshold statement ('usual diabetes diagnostic threshold of 7.0%'). Critic
PMC9440340,0,,True,False,"HealthGuard flag matches the specific wrong duration: ""recent 7-day cough and rhinorrhea."" Critic has no flag about symp"
PMC9440340,1,,False,False,No flag mentions the CRP conversion/value of 5 mg/dL; this item is not actually wrong.
PMC9440340,2,,False,False,No flag mentions the specific lesion-duration criterion (<48 hours vs correct <24 hours). Critic discusses age/diagnosti
PMC9470109,0,,False,False,HealthGuard had no flags. Critic flagged the lesion-area sentence but explicitly said the area calculation was mathemati
PMC9470109,1,,False,False,HealthGuard had no flags. Critic did not flag any statement about the pericardial effusion size descriptor (trace vs sma
PMC9470109,2,,False,True,HealthGuard had no flags. Critic directly flagged the claim that a sustained ventricular rate above 150 bpm strongly fav
PMC9361461,0,,False,True,Critic flagged the MAP claim directly: 'Her mean arterial pressure on admission was about 68 mmHg...' HealthGuard had no
PMC9361461,1,,False,False,No flag from either method mentions the omitted IVC value of 23 mm or its absence.
PMC9361461,2,,False,False,No flag from either method addresses the specific cardiac index threshold claim of 2.0 L/min/m2 versus the usual ~2.2 L/
PMC9533799,0,,False,True,Critic flag 0 explicitly identifies the incorrect claim of a universal 200 IU/L diagnostic threshold for pancreatitis an
PMC9533799,1,,True,True,"HealthGuard flag 0 repeats the same incorrect fact ('1 year earlier'), so it identifies that specific timeline statement"
PMC9533799,2,,False,False,Neither HealthGuard nor Critic flags mention the MAP calculation or the incorrect value of 95 mmHg versus ~98.3 mmHg.
PMC9544847,0,,False,False,No flag mentions the incorrect 'left maxillary trigeminal distribution' vs correct 'left zygomatic trigeminal distributi
PMC9544847,1,,True,False,"HealthGuard explicitly flags: 'His mandibular opening improved from 5 mm to 26 mm with physical therapy,' which matches "
PMC9544847,2,,False,False,No flag mentions the attack duration lower bound '20 minutes' vs correct '15 minutes'.
PMC9832730,0,,False,False,"No HealthGuard flags. No Critic flag mentions the ANC calculation or the specific wrong value 18,200 vs 19,200/mm^3."
PMC9832730,1,,False,True,"Matched Critic flag: 'In the incomplete Kawasaki algorithm, a CRP threshold of at least 10 mg/dL...' This directly ident"
PMC9832730,2,,False,False,No HealthGuard flags. No Critic flag mentions the echocardiography timing error of day 10 vs day 12.
PMC9676116,0,,True,False,HealthGuard flag matched the specific wrong timeline: 'The abdominal pain progressed over 4 days.'
PMC9676116,1,,False,True,Critic flag matched the specific wrong cutoff: 'lipase is more than 2 times the upper limit of normal'.
PMC9676116,2,,False,False,No flag mentioned the specific mean arterial pressure value (~100 mmHg vs 96.7 mmHg).
PMC9676116,3,,False,True,Critic flag quoted the specific wrong percent change: 'a decrease of about 10%'.
PMC9943934,0,,False,True,Critic flag matched the exact incorrect claim about CSF glucose being 63 mg/dL below CSF protein.
PMC9943934,1,,True,False,HealthGuard flag matched the exact incorrect smoking history value: 'roughly 50 pack-years.'
PMC9943934,2,,True,True,Both HealthGuard and Critic flagged the exact incorrect claim that CSF protein above 70 mg/dL is generally normal in adu
PMC9801570,0,,True,False,HealthGuard directly flagged: 'Thoracic MRI showed a 3 mm rim-enhancing epidural/anterior paravertebral abscess.' No Cri
PMC9801570,1,,True,True,HealthGuard directly flagged '>1/640' in 'The Brucella Coombs test was strongly positive at >1/640' (and again in the su
PMC9801570,2,,True,True,HealthGuard directly flagged: 'A titer of 1/320 corresponds to a dilution factor of about 160.' Critic also directly fla
PMC9801570,3,,False,True,"Critic directly flagged the claim 'In many settings, an STA titer of 1/80 or greater is considered diagnostic even witho"
PMC9834917,0,,True,False,HealthGuard directly flagged the wrong fact: 'His Hertel measurement was 25 mm in the left eye.' Critic did not mention 
PMC9834917,1,,True,True,HealthGuard flagged 'The inter-eye proptosis asymmetry is about 3 mm.' Critic also explicitly corrected this same numeri
PMC9834917,2,,False,False,HealthGuard's 'This patient exceeds the 2 mm Hertel threshold.' is too general and does not specifically identify the in
PMC9969826,0,,False,False,No HealthGuard flags. Critic flags do not address the incorrect average glucose value (686 mg/dL vs 691.5 mg/dL).
PMC9969826,1,,False,False,"No HealthGuard flags. Critic flags discuss unsupported exclusions and imaging overgeneralization, but none identify the "
PMC9969826,2,,False,False,No HealthGuard flags. Critic flags do not mention the incorrect timeline ('about one week after a fall' vs correct 'two 
PMC9976724,0,,False,False,No flag mentions the exam detail about limited movement at the hip vs waist.
PMC9976724,1,,False,True,Critic flag 0 directly identifies the incorrect generalized SUVmax >3.5 threshold for FDG avidity.
PMC9976724,2,,True,False,"HealthGuard flag states 'adjacent 11th rib,' matching the specific wrong rib-level fact; no Critic flag addresses the ri"
PMC9990263,0,,True,False,"HealthGuard directly flagged: ""Prism cover testing showed 25 prism diopters of left esotropia."" Critic did not mention t"
PMC9990263,1,,False,True,"Critic directly flagged: ""Counting the reported lesion topographies, there are four classic CNS regions involved on MRI."
PMC9990263,2,,True,False,"HealthGuard directly flagged: ""He is only 24."" Critic did not mention the age."
PMC9675078,0,,False,False,No HealthGuard flags. No Critic flag addresses the incorrect volume calculation of 1.7 mL vs ~1.35 mL.
PMC9675078,1,,False,True,Critic flag 1 directly quotes the 'common 30 mg/L threshold' claim and states that no such threshold is given or establi
PMC9675078,2,,False,True,Critic flag 3 directly quotes '3–4 weeks of nasal obstruction...' and challenges that claim; this matches the injected w
